code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,mean_clicks,max_clicks,min_clicks,std_clicks,median_clicks,total_interactions,activity_span,clicks_per_active_day,clicks_per_site,interactions_per_day,sites_per_day,clicks_per_span_day,recent14_clicks,recent14_days,recent14_sites,recent14_interactions,recent7_clicks,recent7_days,recent7_sites,recent7_interactions,recent14_click_ratio,recent7_click_ratio,recent14_activity_ratio,recent7_activity_ratio,click_variability,engagement_consistency
BBB,2013J,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,1,196.0,8.0,20.0,3.43859649122807,17.0,1.0,4.225845409330409,2.0,57.0,218.0,24.5,9.8,7.125,2.5,0.8990825688073395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228944838427721,0.4486427760614262
BBB,2013J,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,1,1018.0,85.0,39.0,3.0297619047619047,36.0,1.0,4.037770324928445,2.0,336.0,248.0,11.976470588235294,26.102564102564102,3.9529411764705884,0.4588235294117647,4.104838709677419,6.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.005893909626719057,0.0029469548133595285,0.03529411764705882,0.011764705882352941,1.3327021897602727,0.42868738426604214
BBB,2013J,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,16379.0,252.0,112.0,6.481598733676296,68.0,1.0,7.040682998035537,4.0,2527.0,257.0,64.99603174603175,146.24107142857142,10.027777777777779,0.4444444444444444,63.731517509727624,506.0,13.0,22.0,89.0,74.0,6.0,4.0,26.0,0.03089321692411014,0.004517980340680139,0.051587301587301584,0.023809523809523808,1.086257154651432,0.47932729566460286
BBB,2013J,F,Ireland,Lower Than A Level,60-70%,35-55,0,75,N,1,291.0,29.0,35.0,2.4049586776859506,21.0,1.0,2.873959267853014,1.0,121.0,230.0,10.03448275862069,8.314285714285715,4.172413793103448,1.206896551724138,1.2652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195013991100394,0.45557796171435094
BBB,2013J,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,0,210.0,15.0,18.0,2.727272727272727,14.0,1.0,2.463610762768872,2.0,77.0,93.0,14.0,11.666666666666666,5.133333333333334,1.2,2.2580645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033239463485865,0.5253966367199028
BBB,2013J,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,107.0,10.0,9.0,2.276595744680851,9.0,1.0,2.0398436391437973,1.0,47.0,227.0,10.7,11.88888888888889,4.7,0.9,0.4713656387665198,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.1,0.0,0.896006084483724,0.5274244677713135
BBB,2013J,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,1,546.0,38.0,44.0,2.481818181818182,19.0,1.0,2.401414416477903,1.0,220.0,252.0,14.368421052631579,12.409090909090908,5.7894736842105265,1.1578947368421053,2.1666666666666665,30.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.0,0.02631578947368421,0.0,0.9676028784343199,0.508232637266586
BBB,2013J,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,1,347.0,21.0,34.0,2.551470588235294,14.0,1.0,2.715715178817888,1.0,136.0,245.0,16.523809523809526,10.205882352941176,6.476190476190476,1.619047619047619,1.416326530612245,37.0,2.0,11.0,16.0,0.0,0.0,0.0,0.0,0.10662824207492795,0.0,0.09523809523809523,0.0,1.0643725196519678,0.4844086958532997
BBB,2013J,F,Ireland,Lower Than A Level,60-70%,35-55,0,75,N,1,2401.0,133.0,77.0,3.0508259212198223,47.0,1.0,3.8163914192033497,2.0,787.0,259.0,18.05263157894737,31.181818181818183,5.917293233082707,0.5789473684210527,9.27027027027027,127.0,5.0,11.0,27.0,8.0,1.0,2.0,3.0,0.052894627238650564,0.003331945022907122,0.03759398496240601,0.007518796992481203,1.2509371290766498,0.44425940959541904
BBB,2013J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,1,942.0,62.0,39.0,3.098684210526316,43.0,1.0,4.858743767915543,1.0,304.0,253.0,15.193548387096774,24.153846153846153,4.903225806451613,0.6290322580645161,3.7233201581027666,124.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.1316348195329087,0.0,0.06451612903225806,0.0,1.5680022350810245,0.3894077607640588
BBB,2013J,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,1,507.0,43.0,23.0,2.864406779661017,19.0,1.0,2.7559293131436964,2.0,177.0,251.0,11.790697674418604,22.043478260869566,4.116279069767442,0.5348837209302325,2.0199203187250996,24.0,2.0,3.0,6.0,22.0,1.0,3.0,5.0,0.047337278106508875,0.04339250493096647,0.046511627906976744,0.023255813953488372,0.9621291684939532,0.5096504430274371
BBB,2013J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,Y,1,1121.0,94.0,58.0,2.707729468599034,19.0,1.0,2.760687033178254,2.0,414.0,261.0,11.925531914893616,19.32758620689655,4.404255319148936,0.6170212765957447,4.295019157088123,24.0,4.0,3.0,9.0,6.0,1.0,2.0,3.0,0.021409455842997322,0.0053523639607493305,0.0425531914893617,0.010638297872340425,1.0195579230470981,0.49515787023885177
BBB,2013J,F,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,1,1270.0,142.0,40.0,2.5656565656565657,22.0,1.0,2.8532303454297714,2.0,495.0,254.0,8.943661971830986,31.75,3.4859154929577465,0.28169014084507044,5.0,211.0,10.0,6.0,42.0,41.0,4.0,3.0,10.0,0.16614173228346457,0.03228346456692913,0.07042253521126761,0.028169014084507043,1.1120858432974305,0.47346560423831074
BBB,2013J,F,South East Region,Lower Than A Level,20-30%,0-35,0,90,Y,1,1577.0,217.0,54.0,2.14850136239782,16.0,1.0,1.8210581723226587,2.0,734.0,264.0,7.267281105990784,29.203703703703702,3.3824884792626726,0.2488479262672811,5.973484848484849,16.0,10.0,2.0,14.0,6.0,5.0,1.0,5.0,0.010145846544071021,0.003804692454026633,0.04608294930875576,0.02304147465437788,0.8475946090582317,0.541244272470424
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,518.0,51.0,32.0,2.3981481481481484,17.0,1.0,2.603896239188818,1.0,216.0,248.0,10.156862745098039,16.1875,4.235294117647059,0.6274509803921569,2.088709677419355,13.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.025096525096525095,0.0,0.0392156862745098,0.0,1.0857945707814374,0.47943360003346486
BBB,2013J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,1,442.0,54.0,36.0,1.8808510638297873,16.0,1.0,1.802969807649555,1.0,235.0,251.0,8.185185185185185,12.277777777777779,4.351851851851852,0.6666666666666666,1.7609561752988048,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.006787330316742082,0.0,0.018518518518518517,0.0,0.958592544791053,0.5105707170485948
BBB,2013J,F,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,0,127.0,18.0,15.0,2.189655172413793,14.0,1.0,2.402169316028226,1.0,58.0,145.0,7.055555555555555,8.466666666666667,3.2222222222222223,0.8333333333333334,0.8758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0970537033829693,0.4768595093138525
BBB,2013J,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,1,1106.0,66.0,44.0,2.981132075471698,27.0,1.0,3.189877539176286,2.0,371.0,253.0,16.757575757575758,25.136363636363637,5.621212121212121,0.6666666666666666,4.371541501976284,19.0,2.0,4.0,9.0,5.0,1.0,3.0,4.0,0.017179023508137433,0.0045207956600361665,0.030303030303030304,0.015151515151515152,1.070022212508501,0.4830866035916478
BBB,2013J,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,1,538.0,62.0,38.0,2.2416666666666667,18.0,1.0,2.2832694511011935,1.0,240.0,261.0,8.67741935483871,14.157894736842104,3.870967741935484,0.6129032258064516,2.0613026819923372,34.0,2.0,3.0,8.0,14.0,1.0,2.0,3.0,0.06319702602230483,0.026022304832713755,0.03225806451612903,0.016129032258064516,1.0185588629447704,0.4954029423452889
BBB,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,1,1067.0,83.0,58.0,2.807894736842105,29.0,1.0,3.2790114974638205,2.0,380.0,264.0,12.855421686746988,18.396551724137932,4.578313253012048,0.6987951807228916,4.041666666666667,53.0,4.0,6.0,17.0,9.0,1.0,2.0,3.0,0.04967197750702906,0.008434864104967198,0.04819277108433735,0.012048192771084338,1.1677829138109201,0.4613008035209667
BBB,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,0,85.0,9.0,18.0,2.125,12.0,1.0,2.5134254897067647,1.0,40.0,131.0,9.444444444444445,4.722222222222222,4.444444444444445,2.0,0.648854961832061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18278846574436,0.4581295969323288
BBB,2013J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,120,Y,1,864.0,109.0,39.0,2.386740331491713,26.0,1.0,2.6628959480033045,2.0,362.0,255.0,7.926605504587156,22.153846153846153,3.3211009174311927,0.3577981651376147,3.388235294117647,14.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.016203703703703703,0.0,0.01834862385321101,0.0,1.1157040893254586,0.4726558903229355
BBB,2013J,M,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,769.0,52.0,40.0,2.7464285714285714,24.0,1.0,3.314460782935593,1.0,280.0,263.0,14.788461538461538,19.225,5.384615384615385,0.7692307692307693,2.923954372623574,10.0,2.0,3.0,8.0,10.0,2.0,3.0,8.0,0.013003901170351105,0.013003901170351105,0.038461538461538464,0.038461538461538464,1.206825772720372,0.45313953297150955
BBB,2013J,F,South West Region,Lower Than A Level,20-30%,35-55,0,120,N,1,616.0,73.0,39.0,2.273062730627306,20.0,1.0,2.2606073896465015,1.0,271.0,257.0,8.438356164383562,15.794871794871796,3.712328767123288,0.5342465753424658,2.396887159533074,14.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0547945205479452,0.0,0.9945204587568214,0.5013736487934032
BBB,2013J,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,26.0,4.0,12.0,1.5294117647058822,3.0,1.0,0.7174300539794393,1.0,17.0,42.0,6.5,2.1666666666666665,4.25,3.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46908888144809496,0.6806940088024426
BBB,2013J,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,671.0,74.0,79.0,2.1167192429022084,12.0,1.0,1.9942015533749262,1.0,317.0,252.0,9.067567567567568,8.49367088607595,4.283783783783784,1.0675675675675675,2.6626984126984126,19.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.028315946348733235,0.0,0.013513513513513514,0.0,0.9421190647091677,0.5149014899092965
BBB,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,1095.0,105.0,40.0,2.433333333333333,21.0,1.0,2.3636538850254687,2.0,450.0,253.0,10.428571428571429,27.375,4.285714285714286,0.38095238095238093,4.32806324110672,35.0,2.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0319634703196347,0.0,0.01904761904761905,0.0,0.9713646102844393,0.5072628344767306
BBB,2013J,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,0,270.0,39.0,25.0,1.8243243243243243,14.0,1.0,1.8321253269976014,1.0,148.0,217.0,6.923076923076923,10.8,3.7948717948717947,0.6410256410256411,1.2442396313364055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042761051690556,0.49893325446578257
BBB,2013J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,1018.0,94.0,53.0,2.334862385321101,12.0,1.0,1.9844858575836966,2.0,436.0,263.0,10.829787234042554,19.20754716981132,4.638297872340425,0.5638297872340425,3.870722433460076,28.0,4.0,2.0,10.0,5.0,1.0,2.0,3.0,0.0275049115913556,0.004911591355599214,0.0425531914893617,0.010638297872340425,0.8499369684739604,0.5405589579762354
BBB,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,120,N,0,81.0,12.0,10.0,2.25,7.0,1.0,1.932799597918596,1.0,36.0,221.0,6.75,8.1,3.0,0.8333333333333334,0.3665158371040724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590220435193759,0.5379172363695414
BBB,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,0,162.0,18.0,16.0,2.6129032258064515,18.0,1.0,2.865022751660169,2.0,62.0,246.0,9.0,10.125,3.4444444444444446,0.8888888888888888,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0964901889069782,0.47698768412618137
BBB,2013J,F,Scotland,Lower Than A Level,10-20,35-55,0,60,N,1,813.0,77.0,30.0,2.6655737704918034,19.0,1.0,2.8178755789170533,2.0,305.0,247.0,10.558441558441558,27.1,3.961038961038961,0.38961038961038963,3.291497975708502,13.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.015990159901599015,0.0,0.012987012987012988,0.0,1.0571365947966804,0.4861125909331443
BBB,2013J,F,London Region,HE Qualification,30-40%,0-35,0,60,N,1,385.0,27.0,43.0,2.2916666666666665,22.0,1.0,2.803663485890518,1.0,168.0,265.0,14.25925925925926,8.953488372093023,6.222222222222222,1.5925925925925926,1.4528301886792452,14.0,2.0,7.0,7.0,1.0,1.0,1.0,1.0,0.03636363636363636,0.0025974025974025974,0.07407407407407407,0.037037037037037035,1.223416793843135,0.4497582292123999
BBB,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,155.0,14.0,27.0,2.2142857142857144,11.0,1.0,2.2579512141098634,1.0,70.0,161.0,11.071428571428571,5.7407407407407405,5.0,1.9285714285714286,0.9627329192546584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01971990314639,0.4951181589299413
BBB,2013J,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,294.0,19.0,33.0,2.5344827586206895,16.0,1.0,2.433215923450882,2.0,116.0,239.0,15.473684210526315,8.909090909090908,6.105263157894737,1.736842105263158,1.2301255230125523,15.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.05263157894736842,0.0,0.960044377960212,0.5101925299470437
BBB,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,95.0,11.0,14.0,2.0652173913043477,11.0,1.0,2.225130946589122,1.0,46.0,93.0,8.636363636363637,6.785714285714286,4.181818181818182,1.2727272727272727,1.021505376344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0774318267694696,0.4813635697278498
BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,1,742.0,44.0,86.0,2.5238095238095237,127.0,1.0,7.553525346813907,1.0,294.0,255.0,16.863636363636363,8.627906976744185,6.681818181818182,1.9545454545454546,2.9098039215686273,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.005390835579514825,0.0013477088948787063,0.045454545454545456,0.022727272727272728,2.9929062694923028,0.2504441458194184
BBB,2013J,F,Wales,HE Qualification,10-20,0-35,0,90,N,1,508.0,46.0,27.0,3.2774193548387096,23.0,1.0,3.504237664416309,2.0,155.0,253.0,11.043478260869565,18.814814814814813,3.369565217391304,0.5869565217391305,2.007905138339921,18.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.03543307086614173,0.0,0.043478260869565216,0.0,1.069206373985291,0.4832770730712569
BBB,2013J,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,0,115.0,14.0,24.0,1.9166666666666667,7.0,1.0,1.8346169107035801,1.0,60.0,237.0,8.214285714285714,4.791666666666667,4.285714285714286,1.7142857142857142,0.48523206751054854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571914316714331,0.5109362241311287
BBB,2013J,M,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,0,41.0,4.0,6.0,2.411764705882353,7.0,1.0,1.970368732287556,2.0,17.0,18.0,10.25,6.833333333333333,4.25,1.5,2.2777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169821572899623,0.5503631370224927
BBB,2013J,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,1049.0,100.0,54.0,2.8274932614555257,21.0,1.0,3.3243408485979855,1.0,371.0,251.0,10.49,19.425925925925927,3.71,0.54,4.179282868525896,9.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,0.008579599618684462,0.0076263107721639654,0.02,0.01,1.1757201666633486,0.45961793033962856
BBB,2013J,F,South Region,Lower Than A Level,60-70%,0-35,0,120,Y,0,457.0,42.0,35.0,2.5819209039548023,31.0,1.0,3.128917677826848,1.0,177.0,247.0,10.880952380952381,13.057142857142857,4.214285714285714,0.8333333333333334,1.8502024291497976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2118565185456283,0.45210889206210103
BBB,2013J,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,1,253.0,29.0,31.0,2.024,18.0,1.0,2.3086932485995257,1.0,125.0,253.0,8.724137931034482,8.161290322580646,4.310344827586207,1.0689655172413792,1.0,17.0,3.0,3.0,8.0,10.0,1.0,3.0,4.0,0.06719367588932806,0.039525691699604744,0.10344827586206896,0.034482758620689655,1.1406587196637974,0.4671459260713243
BBB,2013J,F,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,0,42.0,8.0,10.0,1.75,5.0,1.0,1.2937979144666532,1.0,24.0,33.0,5.25,4.2,3.0,1.25,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393130939809447,0.574939614644766
BBB,2013J,F,Wales,Lower Than A Level,10-20,35-55,0,120,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,1,895.0,110.0,53.0,2.479224376731302,17.0,1.0,2.433615384809585,1.0,361.0,256.0,8.136363636363637,16.88679245283019,3.2818181818181817,0.4818181818181818,3.49609375,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.01818181818181818,0.0,0.9816035239287824,0.5046418155420779
BBB,2013J,F,Scotland,Lower Than A Level,10-20,0-35,0,60,Y,1,477.0,36.0,47.0,2.4973821989528795,24.0,1.0,2.973345352416044,1.0,191.0,223.0,13.25,10.148936170212766,5.305555555555555,1.3055555555555556,2.1390134529147984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1905848266487724,0.45649909916058007
BBB,2013J,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,259.0,26.0,30.0,1.9621212121212122,11.0,1.0,1.7837489598056335,1.0,132.0,253.0,9.961538461538462,8.633333333333333,5.076923076923077,1.1538461538461537,1.023715415019763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003861003861003861,0.003861003861003861,0.038461538461538464,0.038461538461538464,0.9090921339549947,0.52380918773592
BBB,2013J,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BBB,2013J,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,612.0,46.0,28.0,2.8732394366197185,15.0,1.0,2.746848507053414,2.0,213.0,262.0,13.304347826086957,21.857142857142858,4.630434782608695,0.6086956521739131,2.33587786259542,6.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,0.00980392156862745,0.004901960784313725,0.043478260869565216,0.021739130434782608,0.9560110000038842,0.5112445686644984
BBB,2013J,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,0,181.0,11.0,26.0,2.3815789473684212,20.0,1.0,3.3703297771905856,1.0,76.0,60.0,16.454545454545453,6.961538461538462,6.909090909090909,2.3636363636363638,3.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4151660942899695,0.4140501981889524
BBB,2013J,F,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,1,1037.0,82.0,85.0,2.356818181818182,14.0,1.0,2.245207269809786,1.0,440.0,259.0,12.646341463414634,12.2,5.365853658536586,1.0365853658536586,4.003861003861004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009643201542912247,0.0009643201542912247,0.012195121951219513,0.012195121951219513,0.9526433931690508,0.5121262814799203
BBB,2013J,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,1,253.0,15.0,31.0,2.4563106796116503,11.0,1.0,2.3084529197980284,1.0,103.0,210.0,16.866666666666667,8.161290322580646,6.866666666666666,2.066666666666667,1.2047619047619047,64.0,4.0,14.0,29.0,0.0,0.0,0.0,0.0,0.25296442687747034,0.0,0.26666666666666666,0.0,0.9398049436331894,0.5155157498088615
BBB,2013J,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,1,301.0,39.0,25.0,1.8930817610062893,12.0,1.0,1.7845724055044718,1.0,159.0,262.0,7.717948717948718,12.04,4.076923076923077,0.6410256410256411,1.1488549618320612,28.0,4.0,7.0,17.0,4.0,1.0,2.0,3.0,0.09302325581395349,0.013289036544850499,0.10256410256410256,0.02564102564102564,0.9426811045688074,0.5147525230199619
BBB,2013J,F,Wales,HE Qualification,40-50%,35-55,0,60,N,1,2781.0,147.0,81.0,3.121212121212121,47.0,1.0,4.650831638922844,2.0,891.0,246.0,18.918367346938776,34.333333333333336,6.061224489795919,0.5510204081632653,11.304878048780488,168.0,5.0,11.0,36.0,9.0,1.0,4.0,6.0,0.06040992448759439,0.003236245954692557,0.034013605442176874,0.006802721088435374,1.4900722726646005,0.40159476934776284
BBB,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,1,297.0,44.0,23.0,2.2,13.0,1.0,2.1328979655256095,1.0,135.0,253.0,6.75,12.91304347826087,3.0681818181818183,0.5227272727272727,1.173913043478261,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.0,0.022727272727272728,0.0,0.9694990752389133,0.5077433204068367
BBB,2013J,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,1,399.0,34.0,46.0,2.216666666666667,12.0,1.0,2.164402197261031,1.0,180.0,248.0,11.735294117647058,8.673913043478262,5.294117647058823,1.3529411764705883,1.6088709677419355,12.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.058823529411764705,0.0,0.9764220438771568,0.5059648080216183
BBB,2013J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,1,709.0,67.0,45.0,2.8821138211382116,21.0,1.0,3.294758546672187,2.0,246.0,252.0,10.582089552238806,15.755555555555556,3.671641791044776,0.6716417910447762,2.8134920634920637,25.0,4.0,3.0,13.0,15.0,2.0,2.0,6.0,0.03526093088857546,0.021156558533145273,0.05970149253731343,0.029850746268656716,1.1431743335421127,0.4665975998075988
BBB,2013J,M,London Region,HE Qualification,20-30%,0-35,0,60,N,0,172.0,16.0,26.0,2.123456790123457,13.0,1.0,2.0395018757614736,1.0,81.0,51.0,10.75,6.615384615384615,5.0625,1.625,3.372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604630926551125,0.5100835632899728
BBB,2013J,F,Wales,HE Qualification,70-80%,35-55,0,60,N,1,822.0,80.0,47.0,2.4391691394658754,18.0,1.0,2.676508790872211,1.0,337.0,251.0,10.275,17.48936170212766,4.2125,0.5875,3.2749003984063747,41.0,4.0,6.0,21.0,3.0,1.0,2.0,3.0,0.049878345498783457,0.0036496350364963502,0.05,0.0125,1.0973034823892154,0.47680271758325393
BBB,2013J,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,1,143.0,17.0,11.0,2.69811320754717,13.0,1.0,3.0982929894501665,1.0,53.0,222.0,8.411764705882353,13.0,3.1176470588235294,0.6470588235294118,0.6441441441441441,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.058823529411764705,0.0,1.1483183807053063,0.4654803538345624
BBB,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,1,780.0,43.0,37.0,3.979591836734694,39.0,1.0,5.32623808520054,2.0,196.0,252.0,18.13953488372093,21.08108108108108,4.558139534883721,0.8604651162790697,3.0952380952380953,14.0,2.0,2.0,6.0,6.0,1.0,2.0,3.0,0.017948717948717947,0.007692307692307693,0.046511627906976744,0.023255813953488372,1.3383880316657766,0.4276450214670483
BBB,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,Y,1,3889.0,165.0,67.0,4.278327832783278,58.0,1.0,6.105224802413264,2.0,909.0,261.0,23.56969696969697,58.04477611940298,5.509090909090909,0.40606060606060607,14.900383141762452,62.0,7.0,6.0,22.0,8.0,3.0,2.0,5.0,0.015942401645667268,0.0020570840833119054,0.04242424242424243,0.01818181818181818,1.4270119170464535,0.41202929123518595
BBB,2013J,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,1,606.0,51.0,52.0,2.5677966101694913,20.0,1.0,2.811764989905191,2.0,236.0,251.0,11.882352941176471,11.653846153846153,4.627450980392157,1.0196078431372548,2.414342629482072,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0196078431372549,0.0,1.095010788147896,0.47732451100361856
